路由	仓库	路由定义	组件文件
/buyerCenter/receivingAddress/add	scm-vue-all/scm-vue-order-purchase	scm-vue-all/scm-vue-order-purchase/src/router/index.js:108	scm-vue-all/scm-vue-order-purchase/src/views/ReceivingAddress/addOrEdit.vue
/buyerCenter/receivingAddress/view	scm-vue-all/scm-vue-order-purchase	scm-vue-all/scm-vue-order-purchase/src/router/index.js:113	scm-vue-all/scm-vue-order-purchase/src/views/ReceivingAddress/addressView.vue
/buyerCenter/ticketInfoMgt/ticketAdd	scm-vue-all/scm-vue-order-purchase	scm-vue-all/scm-vue-order-purchase/src/router/index.js:141	
/buyerCenter/ticketInfoMgt/ticketDetail	scm-vue-all/scm-vue-order-purchase	scm-vue-all/scm-vue-order-purchase/src/router/index.js:146	
/buyerCenter/ticketInfoMgt/ticketList	scm-vue-all/scm-vue-order-purchase	scm-vue-all/scm-vue-order-purchase/src/router/index.js:136	
/buyerCenter/viewReceivingNote	scm-vue-all/scm-vue-order-purchase	scm-vue-all/scm-vue-order-purchase/src/router/index.js:206	scm-vue-all/scm-vue-order-purchase/src/views/receiptConfirm/viewReceivingNote.vue
/receivingAndSend	scm-vue-all/scm-vue-order-purchase	scm-vue-all/scm-vue-order-purchase/src/router/index.js:183	scm-vue-all/scm-vue-order-purchase/src/views/afterSaleList/receivingAndSend.vue
/report/order/orderBillDiffList	scm-vue-all/scm-vue-order-purchase	scm-vue-all/scm-vue-order-purchase/src/router/index.js:242	scm-vue-all/scm-vue-order-purchase/src/views/orderReport/orderBillDiffList.vue
/report/order/reportAccountPeriodList	scm-vue-all/scm-vue-order-purchase	scm-vue-all/scm-vue-order-purchase/src/router/index.js:232	scm-vue-all/scm-vue-order-purchase/src/views/orderReport/reportAccountPeriodList.vue
/report/order/reportBillList	scm-vue-all/scm-vue-order-purchase	scm-vue-all/scm-vue-order-purchase/src/router/index.js:237	scm-vue-all/scm-vue-order-purchase/src/views/orderReport/reportBillList.vue
/report/order/reportDetailList	scm-vue-all/scm-vue-order-purchase	scm-vue-all/scm-vue-order-purchase/src/router/index.js:222	scm-vue-all/scm-vue-order-purchase/src/views/orderReport/reportDetailList.vue
/report/order/reportList	scm-vue-all/scm-vue-order-purchase	scm-vue-all/scm-vue-order-purchase/src/router/index.js:217	scm-vue-all/scm-vue-order-purchase/src/views/orderReport/reportList.vue
/report/order/reportTimeList	scm-vue-all/scm-vue-order-purchase	scm-vue-all/scm-vue-order-purchase/src/router/index.js:227	scm-vue-all/scm-vue-order-purchase/src/views/orderReport/reportTimeList.vue
/ticketInfoMgt/ticketAdd	scm-vue-all/scm-vue-order-purchase	scm-vue-all/scm-vue-order-purchase/src/router/index.js:157	
/ticketInfoMgt/ticketDetail	scm-vue-all/scm-vue-order-purchase	scm-vue-all/scm-vue-order-purchase/src/router/index.js:162	
/ticketInfoMgt/ticketList	scm-vue-all/scm-vue-order-purchase	scm-vue-all/scm-vue-order-purchase/src/router/index.js:152	
/	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:8	scm-vue-all/scm-vue-order-supplier/src/views/Home.vue
/sellerCenter/Invoice/alreadyApplyInvoice/:orderId/:bookBy/:billId/:billMoney/:companyId?/:companyName?	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:59	scm-vue-all/scm-vue-order-supplier/src/views/Invoicelist/invoiceCon/alreadyApplyInvoice.vue
/sellerCenter/Invoice/applyInvoice/:invoicedId/:orderId/:bookBy/:billId/:billMoney/:companyId?/:companyName?	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:53	scm-vue-all/scm-vue-order-supplier/src/views/Invoicelist/invoiceCon/applyInvoice.vue
/sellerCenter/Invoice/invoiceApply/:orderId/:bookBy/:billId/:billMoney/:companyId?/:companyName?	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:41	scm-vue-all/scm-vue-order-supplier/src/views/Invoicelist/invoiceCon/invoiceApply.vue
/sellerCenter/InvoicelistS	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:35	scm-vue-all/scm-vue-order-supplier/src/views/Invoicelist/index.vue
/sellerCenter/ReconciliationLists	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:14	scm-vue-all/scm-vue-order-supplier/src/views/ReconciliationLists/list.vue
/sellerCenter/ReconciliationLists/ReconciliationListsDetail	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:19	scm-vue-all/scm-vue-order-supplier/src/views/ReconciliationLists/ReconciliationDetails.vue
/sellerCenter/ReconciliationLists/afterSaleDetail	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:29	scm-vue-all/scm-vue-order-supplier/src/views/ReconciliationLists/afterSaleDetail.vue
/sellerCenter/ReconciliationLists/postSaleMoneyDetails	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:24	scm-vue-all/scm-vue-order-supplier/src/views/ReconciliationLists/PostSaleMoneyDetails.vue
/sellerCenter/afterSaleMgt	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:88	scm-vue-all/scm-vue-order-supplier/src/views/afterSaleMgt/index.vue
/sellerCenter/afterSaleMgt/afterSaleConfirm	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:93	scm-vue-all/scm-vue-order-supplier/src/views/afterSaleMgt/afterSaleConfirm.vue
/sellerCenter/afterSaleMgt/afterSaleDetail	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:98	scm-vue-all/scm-vue-order-supplier/src/views/afterSaleMgt/afterSaleDetail.vue
/sellerCenter/afterSaleMgt/receivingAndSend	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:103	scm-vue-all/scm-vue-order-supplier/src/views/afterSaleMgt/receivingAndSend.vue
/sellerCenter/invoiceInfo/:invoicedId/:orderId	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:47	scm-vue-all/scm-vue-order-supplier/src/views/Invoicelist/invoiceCon/invoiceInfo.vue
/sellerCenter/myOrder	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:66	
/sellerCenter/myOrder/Detail	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:81	scm-vue-all/scm-vue-order-supplier/src/views/order/Detail/index.vue
/sellerCenter/myOrder/orderConfirmation	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:71	
/sellerCenter/myOrder/shipments	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:76	scm-vue-all/scm-vue-order-supplier/src/views/order/shipments/index.vue
/sellerCenter/reconciliationLists	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:111	scm-vue-all/scm-vue-order-supplier/src/views/supplierReconciliation/list.vue
/sellerCenter/reconciliationLists/detail	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:116	scm-vue-all/scm-vue-order-supplier/src/views/supplierReconciliation/detail.vue
/sellerCenter/viewInvoice	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:123	scm-vue-all/scm-vue-order-supplier/src/views/supplierReconciliation/viewInvoice.vue
/sellerCenter/viewInvoice/invoiceDetail	scm-vue-all/scm-vue-order-supplier	scm-vue-all/scm-vue-order-supplier/src/router/index.js:129	scm-vue-all/scm-vue-order-supplier/src/views/supplierReconciliation/invoiceDetail.vue
/	scm-vue-all/scm-vue-pc-pay	scm-vue-all/scm-vue-pc-pay/src/router/index.js:9	scm-vue-all/scm-vue-pc-pay/src/views/Home.vue
/payApplyMgt/contractFullPayment/:contractNo?	scm-vue-all/scm-vue-pc-pay	scm-vue-all/scm-vue-pc-pay/src/router/index.js:22	scm-vue-all/scm-vue-pc-pay/src/views/initiatePayApply/contractFullPayment.vue
/payApplyMgt/initiatePayApply	scm-vue-all/scm-vue-pc-pay	scm-vue-all/scm-vue-pc-pay/src/router/index.js:16	scm-vue-all/scm-vue-pc-pay/src/views/initiatePayApply/list.vue
/payApplyMgt/milestonePayment/:contractNo?	scm-vue-all/scm-vue-pc-pay	scm-vue-all/scm-vue-pc-pay/src/router/index.js:34	scm-vue-all/scm-vue-pc-pay/src/views/initiatePayApply/milestonePayment.vue
/payApplyMgt/orderFullPayment/:orderId?	scm-vue-all/scm-vue-pc-pay	scm-vue-all/scm-vue-pc-pay/src/router/index.js:28	scm-vue-all/scm-vue-pc-pay/src/views/initiatePayApply/orderFullPayment.vue
/payApplyMgt/payApplyApproval	scm-vue-all/scm-vue-pc-pay	scm-vue-all/scm-vue-pc-pay/src/router/index.js:47	scm-vue-all/scm-vue-pc-pay/src/views/payApplyApproval/list.vue
/payApplyMgt/payApplyApproval/approval/:applyId?	scm-vue-all/scm-vue-pc-pay	scm-vue-all/scm-vue-pc-pay/src/router/index.js:53	scm-vue-all/scm-vue-pc-pay/src/views/payApplyApproval/approvalDetail.vue
/payApplyMgt/payApplyApproval/detail/:applyId?	scm-vue-all/scm-vue-pc-pay	scm-vue-all/scm-vue-pc-pay/src/router/index.js:59	scm-vue-all/scm-vue-pc-pay/src/views/payApplyApproval/list.vue
/payApplyMgt/payMgt	scm-vue-all/scm-vue-pc-pay	scm-vue-all/scm-vue-pc-pay/src/router/index.js:65	scm-vue-all/scm-vue-pc-pay/src/views/payMgt/list.vue
/payApplyMgt/paySuccessful	scm-vue-all/scm-vue-pc-pay	scm-vue-all/scm-vue-pc-pay/src/router/index.js:40	scm-vue-all/scm-vue-pc-pay/src/views/components/paySuccessful.vue
/	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:8	scm-vue-all/scm-vue-planMgt/src/views/Home.vue
/needApprove/needApproveDetail	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:41	scm-vue-all/scm-vue-planMgt/src/views/needApprove/needApproveDetail.vue
/needPlan/bpmPlanSave	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:30	scm-vue-all/scm-vue-planMgt/src/views/needPlan/bpmSubmit.vue
/needPlan/detail	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:19	scm-vue-all/scm-vue-planMgt/src/views/needPlan/detail.vue
/needPlan/needApproveIndex	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:36	scm-vue-all/scm-vue-planMgt/src/views/needApprove/index.vue
/needPlan/needDistributeIndex	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:53	scm-vue-all/scm-vue-planMgt/src/views/needPlanDistribute/index.vue
/needPlan/needFollowIndex	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:47	scm-vue-all/scm-vue-planMgt/src/views/needPlanFollow/index.vue
/needPlan/planIndex	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:14	scm-vue-all/scm-vue-planMgt/src/views/needPlan/index.vue
/needPlan/planSave	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:24	scm-vue-all/scm-vue-planMgt/src/views/needPlan/saveOrSubmit.vue
/needPlan/search	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:59	scm-vue-all/scm-vue-planMgt/src/views/needPlanSearch/index.vue
/planMgt/planTracking	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:65	scm-vue-all/scm-vue-planMgt/src/views/planMgt/index.vue
/purchaseApprove/planApproveDetail	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:92	scm-vue-all/scm-vue-planMgt/src/views/purchaseApprove/purchaseApproveDetail.vue
/purchaseApprove/scmApproveDetail	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:97	scm-vue-all/scm-vue-planMgt/src/views/purchaseApprove/scmApproveDetail.vue
/purchasePlan/PlanDetailIndex	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:126	scm-vue-all/scm-vue-planMgt/src/views/purchasePlanDetail/index.vue
/purchasePlan/adjust	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:138	scm-vue-all/scm-vue-planMgt/src/views/purchasePlanAdjust/list.vue
/purchasePlan/authorizeeIndex	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:103	scm-vue-all/scm-vue-planMgt/src/views/purchasePlanAuthorize/authorizeeIndex.vue
/purchasePlan/detail	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:81	scm-vue-all/scm-vue-planMgt/src/views/purchasePlan/detail.vue
/purchasePlan/distributeIndex	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:114	scm-vue-all/scm-vue-planMgt/src/views/purchasePlanDistribute/index.vue
/purchasePlan/distributeIndexCollective	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:120	scm-vue-all/scm-vue-planMgt/src/views/purchasePlanDistribute/collectiveIndex.vue
/purchasePlan/purchaseApproveIndex	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:87	scm-vue-all/scm-vue-planMgt/src/views/purchaseApprove/index.vue
/purchasePlan/purchaseIndex	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:71	scm-vue-all/scm-vue-planMgt/src/views/purchasePlan/index.vue
/purchasePlan/purchaseSave	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:76	scm-vue-all/scm-vue-planMgt/src/views/purchasePlan/saveOrSubmit.vue
/purchasePlan/search	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:132	scm-vue-all/scm-vue-planMgt/src/views/purchasePlanSearch/index.vue
/purchasePlanAuthorize/authorizeeSave	scm-vue-all/scm-vue-planMgt	scm-vue-all/scm-vue-planMgt/src/router/index.js:108	scm-vue-all/scm-vue-planMgt/src/views/purchasePlanAuthorize/authorizeeSave.vue
/	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:8	scm-vue-all/scm-vue-platform/src/views/Home.vue
/actionLog/list	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:141	scm-vue-all/scm-vue-platform/src/views/actionLog/index.vue
/cms/add	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:20	scm-vue-all/scm-vue-platform/src/views/cms/add.vue
/cms/detail	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:25	scm-vue-all/scm-vue-platform/src/views/cms/detail.vue
/cms/list	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:15	scm-vue-all/scm-vue-platform/src/views/cms/index.vue
/epec/list	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:108	scm-vue-all/scm-vue-platform/src/views/epec/index.vue
/imgs/add	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:37	scm-vue-all/scm-vue-platform/src/views/imgsMgt/add.vue
/imgs/detail	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:42	scm-vue-all/scm-vue-platform/src/views/imgsMgt/detail.vue
/imgs/list	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:32	scm-vue-all/scm-vue-platform/src/views/imgsMgt/index.vue
/log/detail	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:54	scm-vue-all/scm-vue-platform/src/views/log/detail.vue
/log/list	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:49	scm-vue-all/scm-vue-platform/src/views/log/index.vue
/mqLog/detail	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:154	scm-vue-all/scm-vue-platform/src/views/mqLog/detail.vue
/mqLog/list	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:148	scm-vue-all/scm-vue-platform/src/views/mqLog/index.vue
/notice/add	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:67	scm-vue-all/scm-vue-platform/src/views/notice/add.vue
/notice/agreementMgt	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:61	scm-vue-all/scm-vue-platform/src/views/notice/list.vue
/notice/agreementSignList	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:79	scm-vue-all/scm-vue-platform/src/views/agreementSignList/list.vue
/notice/detail	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:73	scm-vue-all/scm-vue-platform/src/views/notice/detail.vue
/notice/viewAgreementSign	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:85	scm-vue-all/scm-vue-platform/src/views/agreementSignList/detail.vue
/statics/add	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:96	scm-vue-all/scm-vue-platform/src/views/statics/add.vue
/statics/detail	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:101	scm-vue-all/scm-vue-platform/src/views/statics/detail.vue
/statics/list	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:91	scm-vue-all/scm-vue-platform/src/views/statics/index.vue
/verifyCode/list	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:133	scm-vue-all/scm-vue-platform/src/views/verifyCode/index.vue
/xlsMsg/add	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:121	scm-vue-all/scm-vue-platform/src/views/xlsMgt/add.vue
/xlsMsg/detail	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:126	scm-vue-all/scm-vue-platform/src/views/xlsMgt/detail.vue
/xlsMsg/list	scm-vue-all/scm-vue-platform	scm-vue-all/scm-vue-platform/src/router/index.js:116	scm-vue-all/scm-vue-platform/src/views/xlsMgt/index.vue
/	scm-vue-all/scm-vue-portal	scm-vue-all/scm-vue-portal/src/router/index.js:9	scm-vue-all/scm-vue-portal/src/views/Home.vue
/details	scm-vue-all/scm-vue-portal	scm-vue-all/scm-vue-portal/src/router/index.js:19	scm-vue-all/scm-vue-portal/src/views/pdf.vue
/notice	scm-vue-all/scm-vue-portal	scm-vue-all/scm-vue-portal/src/router/index.js:14	scm-vue-all/scm-vue-portal/src/views/notice.vue
/	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:8	scm-vue-all/scm-vue-procurementScheme/src/views/Home.vue
/approveMgt/applyCloseApproval	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:242	scm-vue-all/scm-vue-procurementScheme/src/views/approveMgt/applyCloseApproval/index.vue
/approveMgt/clarifyNotice/detail	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:259	scm-vue-all/scm-vue-procurementScheme/src/views/approveMgt/clarifyNotice/destail.vue
/approveMgt/compulsoryDisclosureApproval	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:248	scm-vue-all/scm-vue-procurementScheme/src/views/approveMgt/compulsoryDisclosureApproval/index.vue
/approveMgt/compulsoryDisclosureApproval/detail	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:253	scm-vue-all/scm-vue-procurementScheme/src/views/approveMgt/compulsoryDisclosureApproval/destail.vue
/approveMgt/dealPlanApprovalMgt	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:202	scm-vue-all/scm-vue-procurementScheme/src/views/approveMgt/dealPlanApprovalMgt/list.vue
/approveMgt/dealPlanApprovalMgt/planApproval/:dealResultId?	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:208	scm-vue-all/scm-vue-procurementScheme/src/views/approveMgt/dealPlanApprovalMgt/planApproval.vue
/approveMgt/dealPlanApprovalMgt/planApprovalDetail/:dealResultId?	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:214	scm-vue-all/scm-vue-procurementScheme/src/views/approveMgt/dealPlanApprovalMgt/planApprovalDetail.vue
/approveMgt/enrollManage	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:190	scm-vue-all/scm-vue-procurementScheme/src/views/approveMgt/enrollManage/enrollManage.vue
/approveMgt/extensionApproval	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:231	scm-vue-all/scm-vue-procurementScheme/src/views/approveMgt/extensionApproval/index.vue
/approveMgt/extensionApproval/destail	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:236	scm-vue-all/scm-vue-procurementScheme/src/views/approveMgt/extensionApproval/destail.vue
/approveMgt/purchaseSchemeApproval	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:220	scm-vue-all/scm-vue-procurementScheme/src/views/approveMgt/purchaseSchemeApproval/index.vue
/approveMgt/purchaseSchemeApproval/destail	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:225	scm-vue-all/scm-vue-procurementScheme/src/views/approveMgt/purchaseSchemeApproval/destail.vue
/approveMgt/responseManage	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:196	scm-vue-all/scm-vue-procurementScheme/src/views/approveMgt/responseManage/responseManage.vue
/bargainPlanMgt/bargainPlanMgtList	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:128	scm-vue-all/scm-vue-procurementScheme/src/views/bargainPlanMgt/bargainPlanMgtList/index.vue
/bargainPlanMgt/editBargainPlanMgt/:schemeId?	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:134	scm-vue-all/scm-vue-procurementScheme/src/views/bargainPlanMgt/bargainPlanMgtList/editBargainPlanMgt.vue
/bargainPlanMgt/viewBargainPlanMgt/:schemeId?	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:140	scm-vue-all/scm-vue-procurementScheme/src/views/bargainPlanMgt/bargainPlanMgtList/viewBargainPlanMgt.vue
/evaluateTask/examine	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:19	scm-vue-all/scm-vue-procurementScheme/src/views/evaluateTask/taskPage/examine.vue
/evaluateTask/examineBusiness	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:24	scm-vue-all/scm-vue-procurementScheme/src/views/evaluateTask/taskPage/examineBusiness.vue
/expertManage/expertIndex	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:30	scm-vue-all/scm-vue-procurementScheme/src/views/expertManage/expertIndex.vue
/expertResult/expertResultIndex	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:36	scm-vue-all/scm-vue-procurementScheme/src/views/expertResult/expertResultIndex.vue
/expertResult/settingLeader	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:41	scm-vue-all/scm-vue-procurementScheme/src/views/expertResult/settingLeader.vue
/expertReviewMgt/ReviewMgt	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:148	scm-vue-all/scm-vue-procurementScheme/src/views/ReviewMgt/index.vue
/expertReviewMgt/ReviewMgt/prepareReviewResults	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:184	scm-vue-all/scm-vue-procurementScheme/src/views/ReviewMgt/prepareReviewResults.vue
/expertReviewMgt/ReviewMgt/sumScoreDetail	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:172	scm-vue-all/scm-vue-procurementScheme/src/views/ReviewMgt/sumScoreDetail.vue
/expertReviewMgt/ReviewMgt/summaryScore	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:166	scm-vue-all/scm-vue-procurementScheme/src/views/ReviewMgt/summaryScore.vue
/expertReviewMgt/ReviewMgt/summaryScoreDetail	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:178	scm-vue-all/scm-vue-procurementScheme/src/views/ReviewMgt/summaryScoreDetail.vue
/expertReviewMgt/ReviewMgt/summaryScoreList	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:160	scm-vue-all/scm-vue-procurementScheme/src/views/ReviewMgt/summaryScoreList.vue
/expertReviewMgt/ReviewMgtDetail	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:154	scm-vue-all/scm-vue-procurementScheme/src/views/ReviewMgt/ReviewMgtDetail.vue
/expertReviewMgt/evaluateTask/taskIndex	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:14	scm-vue-all/scm-vue-procurementScheme/src/views/evaluateTask/taskIndex.vue
/procurementSchemeMgt/procurementMaintenanceScheme	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:58	scm-vue-all/scm-vue-procurementScheme/src/views/procurementSchemeMgt/procurementMaintenanceScheme/index.vue
/procurementSchemeMgt/procurementMaintenanceScheme/detail	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:68	scm-vue-all/scm-vue-procurementScheme/src/views/procurementSchemeMgt/procurementMaintenanceScheme/details.vue
/procurementSchemeMgt/procurementMaintenanceScheme/maindetails	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:63	scm-vue-all/scm-vue-procurementScheme/src/views/procurementSchemeMgt/procurementMaintenanceScheme/maindetails.vue
/procurementSchemeMgt/procurementPlanPreparation	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:47	scm-vue-all/scm-vue-procurementScheme/src/views/procurementSchemeMgt/procurementPlanPreparation/index.vue
/procurementSchemeMgt/procurementPlanPreparation/preparationDetails	scm-vue-all/scm-vue-procurementScheme	scm-vue-all/scm-vue-procurementScheme/src/router/index.js:52	scm-vue-all/scm-vue-procurementScheme/src/views/procurementSchemeMgt/procurementPlanPreparation/preparationDetails.vue
